XSC,XTE,XSL,XPH,XHE,XAG,XEN,XCI,XAD,XDR,YEA,CO2_LOW,CO2,CO2_HIGH,CO2_CE,N2O_LOW,N2O,N2O_HIGH,N2O_CE,CH4_LOW,CH4,CH4_HIGH,CH4_CE,POP_LOW,POP,POP_HIGH,GDP_LOW,GDP,GDP_HIGH,EMI_LOW,EMI,EMI_HIGH,NOE_LOW,NOE,NOE_HIGH,MEM_LOW,MEM,MEM_HIGH,TEM_LOW,TEM,TEM_HIGH,SEA_LOW,SEA,SEA_HIGH,OPH_LOW,OPH,OPH_HIGH,CON_LOW,CON,CON_HIGH,DAC_LOW,DAC,DAC_HIGH,DAN_LOW,DAN,DAN_HIGH,DAM_LOW,DAM,DAM_HIGH
SSP1,FAIR,BRICK,Fung,,,,,DICE,2%,2070/01/01,2.2283187187459816,151.34131630037123,404.50842782133554,151.34131630037126,1485.5579189509253,51586.962351339986,138784.13149385242,51586.96235133998,83.00748612911303,4971.036664165022,12977.836387940457,4971.036664165022,8.36756059281722,8.36756059281722,8.36756059281722,0.02687716674232621,0.02687716674232621,0.02687716674232621,4.475311206666671,4.475311206666671,4.475311206666671,4.979418691,4.979418691,4.979418691,166.4363118,166.4363118,166.4363118,1.2484556461570542,1.7543637095708526,2.539163772352816,37.49974883752791,53.82391641362538,100.77264439584756,7.969150459434259,7.979104701779937,7.988930764371114,451.0227511996649,463.3372994292306,476.15097951817734,-0.25304148050356545,2.425178280800596,6.572925288775672,-104.87258507131254,974.8970559809027,2686.6640070037743,-1.4448087872425197,17.68495510496688,66.38081318653765
SSP1,FAIR,BRICK,Fung,,,,,DICE,3%,2070/01/01,1.3284712073876963,88.02389920896682,228.59752351167734,88.02389920896681,923.7311379646968,32614.95851540567,86051.28361936398,32614.958515405673,68.77137985880734,4184.374395946054,10697.925708076375,4184.374395946055,8.36756059281722,8.36756059281722,8.36756059281722,0.02687716674232621,0.02687716674232621,0.02687716674232621,4.475311206666671,4.475311206666671,4.475311206666671,4.979418691,4.979418691,4.979418691,166.4363118,166.4363118,166.4363118,1.2484556461570542,1.7543637095708526,2.539163772352816,37.49974883752791,53.82391641362538,100.77264439584756,7.969150459434259,7.979104701779937,7.988930764371114,451.0227511996649,463.3372994292306,476.15097951817734,-0.25304148050356545,2.425178280800596,6.572925288775672,-104.87258507131254,974.8970559809027,2686.6640070037743,-1.4448087872425197,17.68495510496688,66.38081318653765
SSP1,FAIR,BRICK,Fung,,,,,DICE,2%,2080/01/01,2.5367813525982283,160.5196519039176,436.4072272117149,160.51965190391763,1365.9645647446127,55728.68056581035,149925.5547408781,55728.68056581035,43.73610545313205,5496.101586565847,14482.999832980777,5496.101586565847,8.055877013517456,8.055877013517456,8.055877013517456,0.02521231915703126,0.02521231915703126,0.02521231915703126,-3.284296840000003,-3.284296840000003,-3.284296840000003,5.107137206,5.107137206,5.107137206,139.3121684,139.3121684,139.3121684,1.2154847297888638,1.720174235494298,2.5296717987219424,41.58536896166765,58.78927980828099,119.08557623774308,7.973374576973882,7.983803600247867,7.994054353068776,444.2797459816141,456.8629938379226,470.0920274007527,-0.18905562562325606,2.6600624025115556,7.174778308011264,-77.63587386670486,1014.9399289329363,2803.4942760723234,-0.6951906756978735,14.723121197395013,62.55304348719869
SSP1,FAIR,BRICK,Fung,,,,,DICE,3%,2080/01/01,1.4816873581211008,94.19450434618122,250.83169183912,94.19450434618122,893.1506948593058,35286.98986901154,92868.07077316155,35286.98986901154,36.98504870574701,4645.93014774244,12031.47649968972,4645.93014774244,8.055877013517456,8.055877013517456,8.055877013517456,0.02521231915703126,0.02521231915703126,0.02521231915703126,-3.284296840000003,-3.284296840000003,-3.284296840000003,5.107137206,5.107137206,5.107137206,139.3121684,139.3121684,139.3121684,1.2154847297888638,1.720174235494298,2.5296717987219424,41.58536896166765,58.78927980828099,119.08557623774308,7.973374576973882,7.983803600247867,7.994054353068776,444.2797459816141,456.8629938379226,470.0920274007527,-0.18905562562325606,2.6600624025115556,7.174778308011264,-77.63587386670486,1014.9399289329363,2803.4942760723234,-0.6951906756978735,14.723121197395013,62.55304348719869
SSP1,FAIR,BRICK,Fung,,,,,DICE,2%,2090/01/01,2.5781308309817024,174.0300344634197,482.1801332298975,174.03003446341967,1109.9403346805757,58556.68833655411,156797.98897225576,58556.68833655412,187.29193060186716,5971.804127928376,15685.900747176336,5971.804127928376,7.65992418718272,7.65992418718272,7.65992418718272,0.02380526329685484,0.02380526329685484,0.02380526329685484,-8.383277675666674,-8.383277675666674,-8.383277675666674,5.437277831,5.437277831,5.437277831,130.1296863,130.1296863,130.1296863,1.175147361785866,1.6748752902431123,2.4981937197578192,45.42049442118785,63.433138230556,137.5040357573882,7.981733721401366,7.992453976868648,8.002672335795499,433.6532887375083,445.9090435285396,459.115297631839,-0.11549222941151027,2.8498208853934854,7.764364478660243,-47.3643805171639,1024.2344628718222,2855.430467368346,-0.19541403433857812,13.424846774837249,61.43371937461229
SSP1,FAIR,BRICK,Fung,,,,,DICE,3%,2090/01/01,1.573472841028911,102.79586001366985,276.66048104228514,102.79586001366984,707.9273526309441,37132.693613801086,96896.52000529128,37132.693613801086,160.87013309769,5056.10177159687,13021.145208387388,5056.10177159687,7.65992418718272,7.65992418718272,7.65992418718272,0.02380526329685484,0.02380526329685484,0.02380526329685484,-8.383277675666674,-8.383277675666674,-8.383277675666674,5.437277831,5.437277831,5.437277831,130.1296863,130.1296863,130.1296863,1.175147361785866,1.6748752902431123,2.4981937197578192,45.42049442118785,63.433138230556,137.5040357573882,7.981733721401366,7.992453976868648,8.002672335795499,433.6532887375083,445.9090435285396,459.115297631839,-0.11549222941151027,2.8498208853934854,7.764364478660243,-47.3643805171639,1024.2344628718222,2855.430467368346,-0.19541403433857812,13.424846774837249,61.43371937461229
SSP1,FAIR,BRICK,Fung,,,,,DICE,2%,2100/01/01,3.7555314152199464,186.57064854205984,501.51815735013025,186.57064854205984,1303.1738202855795,62445.484107266275,172930.96189317585,62445.48410726627,34.058119256496084,6331.258151309888,16803.23173524011,6331.258151309888,7.1867072409235,7.1867072409235,7.1867072409235,0.02259951837848062,0.02259951837848062,0.02259951837848062,-8.615828078000009,-8.615828078000009,-8.615828078000009,5.318102049,5.318102049,5.318102049,122.1953429,122.1953429,122.1953429,1.137870940302525,1.633569605833363,2.488123159598839,48.96861832371714,67.83598236717918,154.0361072040475,7.9917578993216125,8.002203404149583,8.012242834781144,422.6722245071874,434.3209167146732,446.82150613982583,-0.04584234218866328,2.9846235476472884,8.182496282346355,-23.122208573948306,1007.1455503694445,2817.7566901562177,0.16498237432857957,12.777712464406378,60.39014481356305
SSP1,FAIR,BRICK,Fung,,,,,DICE,3%,2100/01/01,2.29969654293016,110.96507053671861,291.667176285387,110.96507053671861,837.7546716398881,39576.592771033706,107495.55520967513,39576.59277103371,29.477941246798615,5362.89200662938,13979.165987403432,5362.8920066293795,7.1867072409235,7.1867072409235,7.1867072409235,0.02259951837848062,0.02259951837848062,0.02259951837848062,-8.615828078000009,-8.615828078000009,-8.615828078000009,5.318102049,5.318102049,5.318102049,122.1953429,122.1953429,122.1953429,1.137870940302525,1.633569605833363,2.488123159598839,48.96861832371714,67.83598236717918,154.0361072040475,7.9917578993216125,8.002203404149583,8.012242834781144,422.6722245071874,434.3209167146732,446.82150613982583,-0.04584234218866328,2.9846235476472884,8.182496282346355,-23.122208573948306,1007.1455503694445,2817.7566901562177,0.16498237432857957,12.777712464406378,60.39014481356305
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2020/01/01,34.937076445745696,120.1946289957347,278.6582076246653,120.19462899573472,11207.475173845916,39939.82741880003,92662.62930620821,39939.827418800036,613.6996434997335,2088.24329305982,4774.1076443420825,2088.2432930598197,7.696153296488094,7.696153296488094,7.696153296488094,,,,39.79496913333337,39.79496913333337,39.79496913333337,6.544659741,6.544659741,6.544659741,347.490968,347.490968,347.490968,1.007352451628046,1.286953749160697,1.55282067167202,13.452654364806836,26.765354561716713,38.7220552851761,8.022864206863362,8.024153681877149,8.025290273333958,411.1062225000599,412.6241675912984,414.30013118545986,0,0,0,-14.654574612929233,8.120342891214175,38.19354805519765,-6.4089264253925675,3.5048555580539524,16.136972468602316
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2020/01/01,18.08339506677204,60.43714454006357,135.11947762045187,60.43714454006357,6431.785724882376,22502.42847768075,50707.22396759828,22502.42847768075,486.11059623513347,1610.1734759365888,3555.7718050598537,1610.1734759365886,7.696153296488094,7.696153296488094,7.696153296488094,,,,39.79496913333337,39.79496913333337,39.79496913333337,6.544659741,6.544659741,6.544659741,347.490968,347.490968,347.490968,1.007352451628046,1.286953749160697,1.55282067167202,13.452654364806836,26.765354561716713,38.7220552851761,8.022864206863362,8.024153681877149,8.025290273333958,411.1062225000599,412.6241675912984,414.30013118545986,0,0,0,-14.654574612929233,8.120342891214175,38.19354805519765,-6.4089264253925675,3.5048555580539524,16.136972468602316
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2030/01/01,40.11676096557386,138.95197241277725,324.47188710634003,138.95197241277722,14023.033533827163,46907.13371307139,106590.55290825308,46907.13371307139,863.6946969834194,3019.7088456306155,6883.271729440357,3019.7088456306155,8.156079459533974,8.156079459533974,8.156079459533974,0.036217591919375014,0.036217591919375014,0.036217591919375014,34.7265312606667,34.7265312606667,34.7265312606667,5.670777713,5.670777713,5.670777713,285.8521086,285.8521086,285.8521086,1.1204695413418355,1.4914677071628175,1.961074658764,18.249601539316153,31.76028366115279,43.71006050498401,8.000438660350369,8.003940741741946,8.007205719175078,431.26005020631,435.37596476542365,439.8450533415579,-0.6424594650379294,0.5802025178830801,2.33746940843528,-255.61977202520697,218.37194201991167,928.6180879154352,-61.65220501359928,51.8709077049902,226.41917786808244
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2030/01/01,21.809540347187543,73.4308765666822,166.4045660814865,73.43087656668222,8401.936682516489,27583.51052176098,60967.35600416784,27583.510521760978,706.602715860147,2409.0859584554914,5357.925683961684,2409.085958455491,8.156079459533974,8.156079459533974,8.156079459533974,0.036217591919375014,0.036217591919375014,0.036217591919375014,34.7265312606667,34.7265312606667,34.7265312606667,5.670777713,5.670777713,5.670777713,285.8521086,285.8521086,285.8521086,1.1204695413418355,1.4914677071628175,1.961074658764,18.249601539316153,31.76028366115279,43.71006050498401,8.000438660350369,8.003940741741946,8.007205719175078,431.26005020631,435.37596476542365,439.8450533415579,-0.6424594650379294,0.5802025178830801,2.33746940843528,-255.61977202520697,218.37194201991167,928.6180879154352,-61.65220501359928,51.8709077049902,226.41917786808244
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2040/01/01,45.02213400460095,156.18369144636875,364.5808363056221,156.18369144636873,15289.944809145778,53542.91793796139,122098.19628409846,53542.91793796139,1180.5761189642176,3966.0877471701738,8979.940607640876,3966.0877471701738,8.457019572534103,8.457019572534103,8.457019572534103,0.034312913106266496,0.034312913106266496,0.034312913106266496,26.503159243000027,26.503159243000027,26.503159243000027,5.228342038,5.228342038,5.228342038,242.7901478,242.7901478,242.7901478,1.1960644035080887,1.629358136672098,2.2351914806625985,23.14455226737391,37.26356967316352,50.89449182099631,7.983805436014182,7.989551302654324,7.994945745244472,445.18463047392373,452.0233060682765,459.3553017216142,-0.6185289805389693,1.0897070702705884,3.848598620958404,-256.5704700585443,458.1551486634967,1651.572096360664,-26.601565330834667,48.10958515336435,195.41784191162176
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2040/01/01,25.360422235137975,85.63915169848435,193.31083664057556,85.63915169848437,9503.725893766557,32513.730046761768,72303.75714768011,32513.730046761768,978.6503233248561,3240.4376226287536,7139.6361969573945,3240.4376226287536,8.457019572534103,8.457019572534103,8.457019572534103,0.034312913106266496,0.034312913106266496,0.034312913106266496,26.503159243000027,26.503159243000027,26.503159243000027,5.228342038,5.228342038,5.228342038,242.7901478,242.7901478,242.7901478,1.1960644035080887,1.629358136672098,2.2351914806625985,23.14455226737391,37.26356967316352,50.89449182099631,7.983805436014182,7.989551302654324,7.994945745244472,445.18463047392373,452.0233060682765,459.3553017216142,-0.6185289805389693,1.0897070702705884,3.848598620958404,-256.5704700585443,458.1551486634967,1651.572096360664,-26.601565330834667,48.10958515336435,195.41784191162176
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2050/01/01,51.3436239678604,175.17680137430025,409.5758181661923,175.17680137430028,17329.834952325687,60638.14946192324,142119.6881014079,60638.14946192323,1489.4558317536955,5022.684179304955,11608.367902094198,5022.684179304954,8.600434942854443,8.600434942854443,8.600434942854443,0.03132984589589194,0.03132984589589194,0.03132984589589194,17.959457409666683,17.959457409666683,17.959457409666683,5.053509125,5.053509125,5.053509125,211.1087996,211.1087996,211.1087996,1.2365327584810553,1.7090603778566775,2.406620842160009,28.159919176503223,42.94202469176308,64.76771697565911,7.97374484361905,7.981300869877623,7.988542937625591,452.3299485317394,461.56854352018206,471.3726907502124,-0.47788146593561925,1.6191721821517129,4.9150897498068575,-207.48322156952557,693.2696720826832,2125.0839591456065,-9.521308797631221,34.62175474394439,122.73405148528127
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2050/01/01,29.413089418929193,98.61678375073144,223.09317763139265,98.61678375073143,10976.1649144979,37551.52945587804,85851.1797545237,37551.52945587803,1247.4743288494344,4158.400732243562,9373.642157303415,4158.400732243562,8.600434942854443,8.600434942854443,8.600434942854443,0.03132984589589194,0.03132984589589194,0.03132984589589194,17.959457409666683,17.959457409666683,17.959457409666683,5.053509125,5.053509125,5.053509125,211.1087996,211.1087996,211.1087996,1.2365327584810553,1.7090603778566775,2.406620842160009,28.159919176503223,42.94202469176308,64.76771697565911,7.97374484361905,7.981300869877623,7.988542937625591,452.3299485317394,461.56854352018206,471.3726907502124,-0.47788146593561925,1.6191721821517129,4.9150897498068575,-207.48322156952557,693.2696720826832,2125.0839591456065,-9.521308797631221,34.62175474394439,122.73405148528127
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2060/01/01,56.661034288197186,190.15068360674218,443.08555105517723,190.15068360674215,18922.751331932413,65389.11683617267,150728.2365349081,65389.11683617267,1751.1666763703658,5949.625845074885,13571.791687219475,5949.625845074885,8.546817976035722,8.546817976035722,8.546817976035722,0.028838575165935243,0.028838575165935243,0.028838575165935243,10.525586481666677,10.525586481666677,10.525586481666677,4.979337479,4.979337479,4.979337479,190.8915413,190.8915413,190.8915413,1.247950048845257,1.741973891451844,2.4937855323189955,33.02351097258108,48.51972167474941,82.32581572224875,7.969274651357321,7.978181072017174,7.986976706810658,453.75040649686224,464.9318152761702,476.5065732567481,-0.3613331749217941,2.0510878333038143,5.756003040442666,-154.95662475689835,859.9647129922914,2446.8751708035174,-3.6690613162893593,23.61260608891609,81.48258814792354
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2060/01/01,33.39957664748338,109.09567220773047,248.1825925754401,109.09567220773047,12015.790568238683,41048.01235374496,92734.76194218556,41048.01235374496,1492.0596722077034,4980.3655136658,11009.198834287341,4980.3655136658,8.546817976035722,8.546817976035722,8.546817976035722,0.028838575165935243,0.028838575165935243,0.028838575165935243,10.525586481666677,10.525586481666677,10.525586481666677,4.979337479,4.979337479,4.979337479,190.8915413,190.8915413,190.8915413,1.247950048845257,1.741973891451844,2.4937855323189955,33.02351097258108,48.51972167474941,82.32581572224875,7.969274651357321,7.978181072017174,7.986976706810658,453.75040649686224,464.9318152761702,476.5065732567481,-0.3613331749217941,2.0510878333038143,5.756003040442666,-154.95662475689835,859.9647129922914,2446.8751708035174,-3.6690613162893593,23.61260608891609,81.48258814792354
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2070/01/01,58.74812696300856,208.4973219309856,491.07900487672265,208.49732193098563,20758.23551061893,70847.88642022813,163417.29987804522,70847.88642022811,2083.209175184312,6833.557952968839,15724.158937104801,6833.557952968839,8.36756059281722,8.36756059281722,8.36756059281722,0.02687716674232621,0.02687716674232621,0.02687716674232621,4.475311206666671,4.475311206666671,4.475311206666671,4.979418691,4.979418691,4.979418691,166.4363118,166.4363118,166.4363118,1.2484556461570542,1.7543637095708526,2.539163772352816,37.49974883752791,53.82391641362538,100.77264439584756,7.969150459434259,7.979104701779937,7.988930764371114,451.0227511996649,463.3372994292306,476.15097951817734,-0.25304148050356545,2.425178280800596,6.572925288775672,-104.87258507131254,974.8970559809027,2686.6640070037743,-1.4448087872425197,17.68495510496688,66.38081318653765
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2070/01/01,34.91647422503983,121.1501330456225,276.6949674231,121.15013304562248,13365.589221075646,44794.25394126581,100857.00076582897,44794.25394126579,1782.3190998181744,5747.819167369698,12914.870458467365,5747.819167369697,8.36756059281722,8.36756059281722,8.36756059281722,0.02687716674232621,0.02687716674232621,0.02687716674232621,4.475311206666671,4.475311206666671,4.475311206666671,4.979418691,4.979418691,4.979418691,166.4363118,166.4363118,166.4363118,1.2484556461570542,1.7543637095708526,2.539163772352816,37.49974883752791,53.82391641362538,100.77264439584756,7.969150459434259,7.979104701779937,7.988930764371114,451.0227511996649,463.3372994292306,476.15097951817734,-0.25304148050356545,2.425178280800596,6.572925288775672,-104.87258507131254,974.8970559809027,2686.6640070037743,-1.4448087872425197,17.68495510496688,66.38081318653765
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2080/01/01,66.56124422300917,220.22986980032192,514.5617775072236,220.22986980032195,22810.943553119985,75669.71575952451,178124.41593868,75669.7157595245,2259.1472188736957,7446.934951920007,16883.65417669259,7446.934951920007,8.055877013517456,8.055877013517456,8.055877013517456,0.02521231915703126,0.02521231915703126,0.02521231915703126,-3.284296840000003,-3.284296840000003,-3.284296840000003,5.107137206,5.107137206,5.107137206,139.3121684,139.3121684,139.3121684,1.2154847297888638,1.720174235494298,2.5296717987219424,41.58536896166765,58.78927980828099,119.08557623774308,7.973374576973882,7.983803600247867,7.994054353068776,444.2797459816141,456.8629938379226,470.0920274007527,-0.18905562562325606,2.6600624025115556,7.174778308011264,-77.63587386670486,1014.9399289329363,2803.4942760723234,-0.6951906756978735,14.723121197395013,62.55304348719869
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2080/01/01,39.813802368830686,129.2078181172315,290.67426847955744,129.2078181172315,14736.474064326694,47909.03147162429,110134.56048522946,47909.031471624294,1936.01019567117,6296.34590161756,13991.12847957376,6296.345901617559,8.055877013517456,8.055877013517456,8.055877013517456,0.02521231915703126,0.02521231915703126,0.02521231915703126,-3.284296840000003,-3.284296840000003,-3.284296840000003,5.107137206,5.107137206,5.107137206,139.3121684,139.3121684,139.3121684,1.2154847297888638,1.720174235494298,2.5296717987219424,41.58536896166765,58.78927980828099,119.08557623774308,7.973374576973882,7.983803600247867,7.994054353068776,444.2797459816141,456.8629938379226,470.0920274007527,-0.18905562562325606,2.6600624025115556,7.174778308011264,-77.63587386670486,1014.9399289329363,2803.4942760723234,-0.6951906756978735,14.723121197395013,62.55304348719869
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2090/01/01,67.29159079874105,236.96468112791965,570.7697938025544,236.96468112791962,23491.198244776944,80710.1980323048,188254.26645676006,80710.19803230479,2283.3679126860097,8010.4225242490875,18771.174241032655,8010.4225242490875,7.65992418718272,7.65992418718272,7.65992418718272,0.02380526329685484,0.02380526329685484,0.02380526329685484,-8.383277675666674,-8.383277675666674,-8.383277675666674,5.437277831,5.437277831,5.437277831,130.1296863,130.1296863,130.1296863,1.175147361785866,1.6748752902431123,2.4981937197578192,45.42049442118785,63.433138230556,137.5040357573882,7.981733721401366,7.992453976868648,8.002672335795499,433.6532887375083,445.9090435285396,459.115297631839,-0.11549222941151027,2.8498208853934854,7.764364478660243,-47.3643805171639,1024.2344628718222,2855.430467368346,-0.19541403433857812,13.424846774837249,61.43371937461229
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2090/01/01,40.58015306941361,139.93720084135165,329.2910536975474,139.93720084135165,15275.756383473217,51108.13644053757,115844.11747279097,51108.13644053757,1982.7900446140077,6784.027864829578,15520.111778373293,6784.027864829578,7.65992418718272,7.65992418718272,7.65992418718272,0.02380526329685484,0.02380526329685484,0.02380526329685484,-8.383277675666674,-8.383277675666674,-8.383277675666674,5.437277831,5.437277831,5.437277831,130.1296863,130.1296863,130.1296863,1.175147361785866,1.6748752902431123,2.4981937197578192,45.42049442118785,63.433138230556,137.5040357573882,7.981733721401366,7.992453976868648,8.002672335795499,433.6532887375083,445.9090435285396,459.115297631839,-0.11549222941151027,2.8498208853934854,7.764364478660243,-47.3643805171639,1024.2344628718222,2855.430467368346,-0.19541403433857812,13.424846774837249,61.43371937461229
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,2%,2100/01/01,73.81825356868131,252.80170645726116,602.3931869000303,252.8017064572612,24276.533882546482,85044.5071134936,201609.9421238937,85044.5071134936,2567.3687489113277,8610.778738775152,19973.670296300454,8610.778738775152,7.1867072409235,7.1867072409235,7.1867072409235,0.02259951837848062,0.02259951837848062,0.02259951837848062,-8.615828078000009,-8.615828078000009,-8.615828078000009,5.318102049,5.318102049,5.318102049,122.1953429,122.1953429,122.1953429,1.137870940302525,1.633569605833363,2.488123159598839,48.96861832371714,67.83598236717918,154.0361072040475,7.9917578993216125,8.002203404149583,8.012242834781144,422.6722245071874,434.3209167146732,446.82150613982583,-0.04584234218866328,2.9846235476472884,8.182496282346355,-23.122208573948306,1007.1455503694445,2817.7566901562177,0.16498237432857957,12.777712464406378,60.39014481356305
SSP1,FAIR,BRICK,Fung,,,,,Howard & Sterner,3%,2100/01/01,44.83780488454653,150.26585903031034,347.8335840731918,150.2658590303103,15681.673950590874,53908.0201560423,124404.99885949394,53908.0201560423,2187.445009484247,7289.999515230603,16475.660312808686,7289.999515230604,7.1867072409235,7.1867072409235,7.1867072409235,0.02259951837848062,0.02259951837848062,0.02259951837848062,-8.615828078000009,-8.615828078000009,-8.615828078000009,5.318102049,5.318102049,5.318102049,122.1953429,122.1953429,122.1953429,1.137870940302525,1.633569605833363,2.488123159598839,48.96861832371714,67.83598236717918,154.0361072040475,7.9917578993216125,8.002203404149583,8.012242834781144,422.6722245071874,434.3209167146732,446.82150613982583,-0.04584234218866328,2.9846235476472884,8.182496282346355,-23.122208573948306,1007.1455503694445,2817.7566901562177,0.16498237432857957,12.777712464406378,60.39014481356305
SSP1,FAIR,BRICK,Fung,Cromar,Moore,Clarke,Diaz,Rennert et al.,2%,2020/01/01,-5.814898332090814,108.65515338792277,279.4046967001509,108.65515338792275,-3956.349585534056,36614.23476432882,97902.38788242234,36614.23476432883,-764.0618781394138,1753.9515463994735,5564.920030126141,1753.9515463994735,7.696153296488094,7.696153296488094,7.696153296488094,,,,39.79496913333337,39.79496913333337,39.79496913333337,6.544659741,6.544659741,6.544659741,347.490968,347.490968,347.490968,1.007352451628046,1.286953749160697,1.55282067167202,13.452654364806836,26.765354561716713,38.7220552851761,8.022864206863362,8.024153681877149,8.025290273333958,411.1062225000599,412.6241675912984,414.30013118545986,0,0,0,-14.654574612929233,8.120342891214175,38.19354805519765,-6.4089264253925675,3.5048555580539524,16.136972468602316
SSP1,FAIR,BRICK,Fung,Cromar,Moore,Clarke,Diaz,Rennert et al.,3%,2020/01/01,-8.885759107686647,54.96078178938675,148.72386854437056,54.96078178938676,-4048.290975194403,20565.178036874346,57118.076397189856,20565.17803687435,-712.009995551523,1319.133887724951,4322.172525087376,1319.1338877249511,7.696153296488094,7.696153296488094,7.696153296488094,,,,39.79496913333337,39.79496913333337,39.79496913333337,6.544659741,6.544659741,6.544659741,347.490968,347.490968,347.490968,1.007352451628046,1.286953749160697,1.55282067167202,13.452654364806836,26.765354561716713,38.7220552851761,8.022864206863362,8.024153681877149,8.025290273333958,411.1062225000599,412.6241675912984,414.30013118545986,0,0,0,-14.654574612929233,8.120342891214175,38.19354805519765,-6.4089264253925675,3.5048555580539524,16.136972468602316
SSP1,FAIR,BRICK,Fung,Cromar,Moore,Clarke,Diaz,Rennert et al.,2%,2030/01/01,-3.628113688996304,137.11510733414113,328.01467489288007,137.11510733414113,-3893.07721320245,43984.64961474837,115447.52721129435,43984.64961474837,-848.271143902379,2707.141754789052,7991.7233217333605,2707.1417547890514,8.156079459533974,8.156079459533974,8.156079459533974,0.036217591919375014,0.036217591919375014,0.036217591919375014,34.7265312606667,34.7265312606667,34.7265312606667,5.670777713,5.670777713,5.670777713,285.8521086,285.8521086,285.8521086,1.1204695413418355,1.4914677071628175,1.961074658764,18.249601539316153,31.76028366115279,43.71006050498401,8.000438660350369,8.003940741741946,8.007205719175078,431.26005020631,435.37596476542365,439.8450533415579,-0.6424594650379294,0.5802025178830801,2.33746940843528,-255.61977202520697,218.37194201991167,928.6180879154352,-61.65220501359928,51.8709077049902,226.41917786808244
SSP1,FAIR,BRICK,Fung,Cromar,Moore,Clarke,Diaz,Rennert et al.,3%,2030/01/01,-7.779856925400083,70.94148034893283,182.53776671495,70.94148034893284,-4224.186212867149,26119.26555289492,70781.80854620163,26119.265552894918,-780.5436583757396,2142.212561466036,6451.0734291673025,2142.212561466036,8.156079459533974,8.156079459533974,8.156079459533974,0.036217591919375014,0.036217591919375014,0.036217591919375014,34.7265312606667,34.7265312606667,34.7265312606667,5.670777713,5.670777713,5.670777713,285.8521086,285.8521086,285.8521086,1.1204695413418355,1.4914677071628175,1.961074658764,18.249601539316153,31.76028366115279,43.71006050498401,8.000438660350369,8.003940741741946,8.007205719175078,431.26005020631,435.37596476542365,439.8450533415579,-0.6424594650379294,0.5802025178830801,2.33746940843528,-255.61977202520697,218.37194201991167,928.6180879154352,-61.65220501359928,51.8709077049902,226.41917786808244
SSP1,FAIR,BRICK,Fung,Cromar,Moore,Clarke,Diaz,Rennert et al.,2%,2040/01/01,-1.1564113838129113,147.30756595040572,366.1215513792066,147.30756595040572,-2856.8498982882566,50795.89845539688,130368.18808117408,50795.898455396884,-810.9729683475191,3865.5350581574066,10946.423699334517,3865.535058157407,8.457019572534103,8.457019572534103,8.457019572534103,0.034312913106266496,0.034312913106266496,0.034312913106266496,26.503159243000027,26.503159243000027,26.503159243000027,5.228342038,5.228342038,5.228342038,242.7901478,242.7901478,242.7901478,1.1960644035080887,1.629358136672098,2.2351914806625985,23.14455226737391,37.26356967316352,50.89449182099631,7.983805436014182,7.989551302654324,7.994945745244472,445.18463047392373,452.0233060682765,459.3553017216142,-0.6185289805389693,1.0897070702705884,3.848598620958404,-256.5704700585443,458.1551486634967,1651.572096360664,-26.601565330834667,48.10958515336435,195.41784191162176
SSP1,FAIR,BRICK,Fung,Cromar,Moore,Clarke,Diaz,Rennert et al.,3%,2040/01/01,-6.478131451347055,82.9711753033923,210.92537232576163,82.97117530339231,-3400.2420382583905,31375.211903693194,81525.56743488723,31375.21190369319,-768.4824922970482,3157.8480904950957,8992.772604482403,3157.848090495095,8.457019572534103,8.457019572534103,8.457019572534103,0.034312913106266496,0.034312913106266496,0.034312913106266496,26.503159243000027,26.503159243000027,26.503159243000027,5.228342038,5.228342038,5.228342038,242.7901478,242.7901478,242.7901478,1.1960644035080887,1.629358136672098,2.2351914806625985,23.14455226737391,37.26356967316352,50.89449182099631,7.983805436014182,7.989551302654324,7.994945745244472,445.18463047392373,452.0233060682765,459.3553017216142,-0.6185289805389693,1.0897070702705884,3.848598620958404,-256.5704700585443,458.1551486634967,1651.572096360664,-26.601565330834667,48.10958515336435,195.41784191162176
